mode,load,0_mobilenet_v3_small-8,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8,3_mobilenet_v3_small-8
mig,0.1,5.871295928955078,5.916833877563477,5.991697311401367,5.991220474243164
mig,0.2,5.9986114501953125,5.951166152954102,6.030797958374023,6.217241287231445
mig,0.3,4.878997802734375,5.164742469787598,5.167484283447266,5.961418151855469
mig,0.4,4.116058349609375,4.135847091674805,4.08780574798584,5.20169734954834
mig,0.5,3.536343574523926,3.461122512817383,3.513932228088379,4.503011703491211
mig,0.6,3.5976171493530273,3.5932064056396484,3.5849809646606445,4.416942596435547
mig,0.7,4.322052001953125,4.1790008544921875,4.1141510009765625,5.200862884521484
mig,0.8,5.680561065673828,5.155086517333984,5.095481872558594,6.992816925048828
mig,0.9,9.591817855834961,8.049726486206055,9.111642837524414,10.584831237792969
mig,1.0,433.316707611084,17.800569534301758,156.65757656097412,82.28111267089844
