mode,load,0_efficientnet_b5-32,1_densenet121-8,2_efficientnet_b6-8
mps-uncap,1.0,41.86391830444336,33.67209434509277,45.62532901763916
mig,1.0,62.03031539916992,14.670133590698242,35.58659553527832
