mode,load,0_efficientnet_b5-32,1_densenet121-8,2_efficientnet_b6-8
mps-uncap,1.0,42.80350208282471,36.24253273010254,48.48325252532959
mig,1.0,62.5607967376709,14.872980117797852,35.8536958694458
