mode,load,0_efficientnet_b5-32,1_densenet121-8,2_efficientnet_b6-8
mps-uncap,1.0,35.82334518432617,22.730112075805664,41.768550872802734
mig,1.0,61.14339828491211,14.444112777709961,35.08448600769043
