mode,load,0_efficientnet_b5-32,1_densenet121-8,2_efficientnet_b6-8
mps-uncap,1.0,41.86415672302246,33.672332763671875,45.62544822692871
mig,1.0,62.03055381774902,14.670372009277344,35.58683395385742
