mode,load,0_efficientnet_b5-32,1_densenet121-8,2_efficientnet_b6-8
mps-uncap,1.0,35.82358360290527,22.730350494384766,41.768789291381836
mig,1.0,61.14363670349121,14.444112777709961,35.08472442626953
