mode,load,0_densenet121-2,1_densenet121-2
mig,0.1,26.492750168077716,26.445379049383725
mig,0.2,58.22670632598306,55.07212847732432
mig,0.3,81.35352221968036,84.26647330990464
mig,0.4,109.78706305331868,111.9427311675777
mig,0.5,139.08196262934868,135.6728196286776
mig,0.6,164.38317102283142,161.88449467224942
mig,0.7,193.24030175114552,194.99745249892285
mig,0.8,216.63607406552208,223.50313279619948
mig,0.9,246.28095173514052,249.38860407517737
mig,1.0,274.859433969276,280.0203931303994
