mode,load,0_vgg19-4,1_vgg19-4,2_vgg19-4,3_vgg19-4
mig,0.1,31.066565488380107,31.064622100409757,31.01223339572898,16.322226766390724
mig,0.2,63.41829402604787,63.65258197676796,64.32239319268125,31.19503566225794
mig,0.3,92.42723374814814,97.21619627570902,93.4593648288907,49.61504179603337
mig,0.4,127.72489438937359,123.87340037897988,126.97736853174916,61.12299440697506
mig,0.5,162.22324482925836,155.87614124625344,155.06879181263992,82.1609649561
mig,0.6,196.13028745561368,194.32514800923653,200.98334780867765,98.16517515546437
mig,0.7,224.6516080689307,224.4735606110739,225.0988357013048,111.0953479308698
mig,0.8,259.3521528187766,266.4227985354195,255.55022059945907,129.48471947076337
mig,0.9,280.74970589071347,289.33254976067116,290.65387455782337,142.04573447717343
mig,1.0,317.36740008976244,323.6740963341061,320.03905908461405,161.2186371299452
