mode,load,0_vgg19-4,1_vgg19-4,2_vgg19-4,3_vgg19-4
mig,0.1,11.865496635437012,11.877059936523438,11.923789978027344,23.520469665527344
mig,0.2,11.806011199951172,11.838436126708984,11.859655380249023,23.472309112548828
mig,0.3,11.771917343139648,11.817216873168945,11.832714080810547,23.41914176940918
mig,0.4,11.718153953552246,11.789679527282715,11.803627014160156,23.41151237487793
mig,0.5,11.705160140991211,11.780261993408203,11.786222457885742,23.411273956298828
mig,0.6,11.710643768310547,11.779546737670898,11.784076690673828,23.40984344482422
mig,0.7,11.734962463378906,11.797904968261719,11.81018352508545,23.467302322387695
mig,0.8,11.791706085205078,11.85917854309082,11.871814727783203,23.563623428344727
mig,0.9,11.908292770385742,11.978864669799805,11.98887825012207,23.778676986694336
mig,1.0,12.119770050048828,12.180089950561523,12.205362319946289,24.187207221984863
