mode,load,0_vgg19-4,1_vgg19-4,2_vgg19-4,3_vgg19-4
mig,0.1,11.663198471069336,11.707782745361328,11.76142692565918,23.33545684814453
mig,0.2,11.66677474975586,11.726140975952148,11.741161346435547,23.319005966186523
mig,0.3,11.662006378173828,11.729717254638672,11.738300323486328,23.310422897338867
mig,0.4,11.658906936645508,11.722564697265625,11.730432510375977,23.301124572753906
mig,0.5,11.653661727905273,11.722564697265625,11.728763580322266,23.296594619750977
mig,0.6,11.656999588012695,11.715888977050781,11.72780990600586,23.303747177124023
mig,0.7,11.655330657958984,11.711835861206055,11.720657348632812,23.298263549804688
mig,0.8,11.658430099487305,11.707544326782227,11.719226837158203,23.304224014282227
mig,0.9,11.662960052490234,11.720895767211914,11.727094650268555,23.306846618652344
mig,1.0,11.661529541015625,11.731624603271484,11.745929718017578,23.328065872192383
