mode,load,0_vgg19-4,1_vgg19-4,2_vgg19-4,3_vgg19-4
mig,0.1,0.0846862792968753,0.5552768707275391,0.06959438323974611,0.07009506225585938
mig,0.2,6.734848022460939,6.348061561584474,7.059812545776364,14.70274925231934
mig,0.3,9.041118621826174,9.402799606323244,8.849215507507328,18.90044212341309
mig,0.4,11.16006374359131,11.087298393249512,11.258935928344727,22.347688674926758
mig,0.5,16.631269454956055,17.004466056823734,15.545129776000977,32.78374671936035
mig,0.6,24.53489303588868,21.80452346801758,23.373842239379883,41.03631973266605
mig,0.7,29.379558563232433,30.85482120513914,36.717271804809556,57.81588554382325
mig,0.8,50.79526901245116,57.387590408325224,51.682043075561566,98.25339317321776
mig,0.9,72.51844406127928,99.00195598602295,85.86006164550784,117.97556877136229
mig,1.0,341.68524742126465,364.18161392211914,384.179139137268,637.35089302063
