mode,load,0_vgg19-4,1_vgg19-4,2_vgg19-4,3_vgg19-4
mig,0.1,11.703729629516602,11.752605438232422,11.77978515625,23.380517959594727
mig,0.2,11.682510375976562,11.753559112548828,11.754035949707031,23.360013961791992
mig,0.3,11.678457260131836,11.745452880859375,11.76762580871582,23.355484008789062
mig,0.4,11.673450469970703,11.736154556274414,11.765003204345703,23.346900939941406
mig,0.5,11.676311492919922,11.743545532226562,11.754035949707031,23.326635360717773
mig,0.6,11.676788330078125,11.728525161743164,11.745214462280273,23.328065872192383
mig,0.7,11.675357818603516,11.729717254638672,11.751890182495117,23.32901954650879
mig,0.8,11.679649353027344,11.741161346435547,11.743783950805664,23.341894149780273
mig,0.9,11.693954467773438,11.761188507080078,11.759757995605469,23.357391357421875
mig,1.0,11.692285537719727,11.768817901611328,11.82103157043457,23.39625358581543
