mode,load,0_vgg19-4,1_vgg19-4,2_vgg19-4,3_vgg19-4
mig,0.1,33.133745193481445,32.774925231933594,28.263330459594727,46.38242721557617
mig,0.2,42.15431213378906,41.055917739868164,41.112422943115234,75.7589340209961
mig,0.3,43.14899444580078,43.25985908508301,43.67542266845703,67.66986846923828
mig,0.4,57.773590087890625,63.63248825073242,50.27961730957031,85.36434173583984
mig,0.5,72.87430763244629,67.79980659484863,67.96526908874512,129.41217422485352
mig,0.6,88.03796768188477,76.2934684753418,88.55891227722168,190.20462036132812
mig,0.7,86.44294738769531,93.719482421875,120.38922309875488,192.21997261047363
mig,0.8,166.7764186859131,178.5588264465332,150.3772735595703,266.43967628479004
mig,0.9,198.58241081237793,292.84024238586426,199.3424892425537,349.9257564544678
mig,1.0,498.16060066223145,515.9580707550049,585.7436656951904,1077.9147148132324
