mode,load,0_vgg19-4,1_vgg19-4,2_vgg19-4,3_vgg19-4
mig,0.1,11.934399604797363,11.957168579101562,12.0011568069458,23.586750030517578
mig,0.2,11.912345886230469,11.931777000427246,11.954069137573242,23.596525192260742
mig,0.3,11.889934539794922,11.948585510253906,11.95669174194336,23.593664169311523
mig,0.4,11.86525821685791,11.931777000427246,11.950016021728516,23.595094680786133
mig,0.5,11.9781494140625,11.983394622802734,11.98124885559082,23.627519607543945
mig,0.6,14.999747276306152,14.321327209472656,16.208410263061523,29.24203872680664
mig,0.7,18.588542938232422,18.900036811828613,19.403934478759766,38.32817077636719
mig,0.8,23.77307415008545,25.870084762573242,26.02386474609375,53.58386039733887
mig,0.9,34.52181816101074,38.25390338897705,35.119056701660156,61.1574649810791
mig,1.0,120.0869083404541,175.889253616333,168.34402084350586,216.07530117034912
