mode,load,0_alexnet-2,1_densenet121-32,2_vgg16-16
mps-uncap,0.8,0.5664825439453125,15.698432922363281,9.245634078979492
mps-uncap,0.9,0.5631446838378906,15.938043594360352,9.25588607788086
mps-uncap,1.0,0.5643367767333984,16.323089599609375,9.670495986938477
mps-uncap,0.5,0.5540847778320312,15.388727188110352,9.186983108520508
mps-uncap,0.6,0.5555152893066406,15.466451644897461,9.244680404663086
mps-uncap,0.7,0.5612373352050781,15.480756759643555,9.267091751098633
mps-uncap,0.1,0.5600452423095703,15.456199645996094,9.193658828735352
mps-uncap,0.2,0.5612373352050781,15.518903732299805,9.214401245117188
mps-uncap,0.3,0.5578994750976562,15.445709228515625,9.171009063720703
mps-uncap,0.4,0.5564689636230469,15.380859375,9.17363166809082
