mode,load,0_alexnet-2,1_densenet121-32,2_vgg16-16
mps-uncap,0.8,21.299815177917452,186.48011684417725,89.57687616348242
mps-uncap,0.9,43.71573209762565,259.0656328201294,123.37868213653564
mps-uncap,1.0,296.4613437652587,1757.7722454071045,1260.207676887513
mps-uncap,0.5,6.48238182067868,51.90933227539063,26.729881763458252
mps-uncap,0.6,9.677698612213137,116.03777170181301,39.53818321228029
mps-uncap,0.7,12.124018669128416,101.83587074279778,68.15996170043935
mps-uncap,0.1,0.7113099098205578,8.684372901916486,6.252460479736329
mps-uncap,0.2,1.4357805252075297,12.526731491088857,9.475231170654299
mps-uncap,0.3,3.894138336181649,25.033018589019758,14.746448993682865
mps-uncap,0.4,5.0828456878662065,33.01563739776594,18.542616367340088
