mode,load,0_alexnet-2,1_densenet121-32,2_vgg16-16
mps-uncap,0.8,5.564093589782715,63.01140785217285,14.11292552947998
mps-uncap,0.9,5.939745903015138,62.02731132507324,14.333724975585938
mps-uncap,1.0,6.37660026550293,65.40422439575195,15.02537727355957
mps-uncap,0.5,4.260611534118654,41.99526309967042,11.927485466003418
mps-uncap,0.6,4.696369171142578,53.5484552383423,12.742185592651367
mps-uncap,0.7,5.068206787109375,60.086727142333984,13.188600540161133
mps-uncap,0.1,1.388382911682129,23.50330352783203,9.470915794372559
mps-uncap,0.2,2.222776412963867,24.88274574279786,9.708833694458008
mps-uncap,0.3,3.01361083984375,31.970191001892093,10.644984245300293
mps-uncap,0.4,3.7107467651367188,38.08946609497072,11.35406494140625
