mode,load,0_alexnet-2,1_densenet121-32,2_vgg16-16
mps-uncap,0.8,35.81976890563965,401.39198303222656,185.1942539215088
mps-uncap,0.9,77.06141471862793,374.164342880249,173.97427558898926
mps-uncap,1.0,339.3425941467285,1841.1693572998047,1302.5743961334229
mps-uncap,0.5,20.34926414489746,93.67132186889648,49.65925216674805
mps-uncap,0.6,18.988370895385742,234.28893089294434,76.80344581604004
mps-uncap,0.7,28.216838836669922,151.8568992614746,115.94486236572266
mps-uncap,0.1,4.6329498291015625,14.609098434448242,8.66079330444336
mps-uncap,0.2,7.013082504272461,17.638444900512695,15.863656997680664
mps-uncap,0.3,12.891530990600586,35.97617149353027,28.50818634033203
mps-uncap,0.4,14.793157577514648,50.200700759887695,29.2508602142334
