mode,load,0_alexnet-2,1_densenet121-32,2_vgg16-16
mps-uncap,0.8,0.5786418914794922,15.770912170410156,9.287595748901367
mps-uncap,0.9,0.5762577056884766,16.09325408935547,9.289264678955078
mps-uncap,1.0,0.5762577056884766,17.119884490966797,9.696483612060547
mps-uncap,0.5,0.5676746368408203,15.428781509399414,9.207963943481445
mps-uncap,0.6,0.5638599395751953,15.513181686401367,9.259223937988281
mps-uncap,0.7,0.5779266357421875,15.534400939941406,9.280681610107422
mps-uncap,0.1,0.5707740783691406,15.477895736694336,9.217023849487305
mps-uncap,0.2,0.5726814270019531,15.558242797851562,9.241580963134766
mps-uncap,0.3,0.5700588226318359,15.485763549804688,9.207963943481445
mps-uncap,0.4,0.5705356597900391,15.472650527954102,9.192228317260742
