mode,load,0_alexnet-2,1_densenet121-32,2_vgg16-16
mps-uncap,0.8,24.707293510436998,248.81458282470712,101.43708944320673
mps-uncap,0.9,48.109867572784324,319.94110107421875,135.41331291198736
mps-uncap,1.0,300.1058578491211,1822.7334260940554,1273.7262487411504
mps-uncap,0.5,9.884054660797116,82.01294422149662,36.848366260528564
mps-uncap,0.6,13.288202285766632,142.4502348899844,51.32429599761963
mps-uncap,0.7,15.554685592651364,155.8891773223876,78.4906005859375
mps-uncap,0.1,4.695260524749758,30.178606510162346,16.14863872528077
mps-uncap,0.2,5.467653274536136,39.39820766448974,20.477447509765636
mps-uncap,0.3,6.902265548706056,52.91056871414184,25.87045431137086
mps-uncap,0.4,8.314943313598631,67.67991065979002,29.437129497528073
