mode,load,0_efficientnet_b5-16,1_mobilenet_v2-32,2_mobilenet_v2-4,3_resnet101-32
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
