mode,load,0_densenet169-8,1_efficientnet_b7-8,2_resnet101-4
mps-uncap,0.8,19.67767715454101,26.614010334014896,13.25437068939209
mps-uncap,0.9,19.783377647399902,26.921558380126953,13.361713886260986
mps-uncap,1.0,21.540954113006592,25.597553253173825,13.72504472732544
mps-uncap,0.5,20.884978771209713,24.477558135986328,13.474702835083008
mps-uncap,0.6,20.624432563781735,24.494755268096924,13.278114795684816
mps-uncap,0.7,19.480819702148438,26.13724708557129,13.092563152313232
mps-uncap,0.1,27.149310111999508,30.66277027130127,13.567936420440672
mps-uncap,0.2,24.33408260345459,29.222083091735836,13.078720569610596
mps-uncap,0.3,26.530680656433105,28.30183506011963,13.702523708343506
mps-uncap,0.4,23.46247673034668,24.640297889709473,13.214831352233887
