mode,load,0_densenet169-8,1_efficientnet_b7-8,2_resnet101-4
mps-uncap,0.8,66.78872585296595,127.07440853118901,50.16089439392086
mps-uncap,0.9,154.73548889160185,315.0452136993409,211.39426469802854
mps-uncap,1.0,569.5744037628174,588.8683319091792,276.88488006591814
mps-uncap,0.5,37.02517271041858,47.51446723937988,22.111771106719992
mps-uncap,0.6,38.40017795562744,54.19261455535895,31.11435174942017
mps-uncap,0.7,57.10721015930168,74.46965217590332,46.28120660781849
mps-uncap,0.1,17.91128396987915,19.8872971534729,10.255694389343256
mps-uncap,0.2,23.08478832244873,27.74328708648681,13.224320411682127
mps-uncap,0.3,26.0228705406189,30.237221717834498,17.075645923614488
mps-uncap,0.4,29.157371520996065,40.010881423950195,20.901529788970947
