mode,load,0_densenet169-8,1_efficientnet_b7-8,2_resnet101-4
mps-uncap,0.8,107.25569725036621,169.0359115600586,79.9558162689209
mps-uncap,0.9,216.28880500793457,420.02367973327637,352.6489734649658
mps-uncap,1.0,645.6422805786133,662.8108024597168,330.1823139190674
mps-uncap,0.5,65.13190269470215,68.27569007873535,59.48185920715332
mps-uncap,0.6,76.30634307861328,76.36809349060059,51.77736282348633
mps-uncap,0.7,88.23966979980469,159.72137451171875,68.50171089172363
mps-uncap,0.1,23.6053466796875,27.11629867553711,28.952360153198242
mps-uncap,0.2,39.2613410949707,43.827056884765625,30.538320541381836
mps-uncap,0.3,43.67566108703613,49.61848258972168,23.421287536621094
mps-uncap,0.4,42.33145713806152,72.44014739990234,37.465572357177734
