mode,load,0_densenet169-8,1_efficientnet_b7-8,2_resnet101-4
mps-uncap,0.8,15.92862606048584,21.530747413635254,9.297609329223633
mps-uncap,0.9,17.154455184936523,23.45728874206543,10.120272636413574
mps-uncap,1.0,20.258069038391113,23.975133895874023,11.020898818969727
mps-uncap,0.5,15.054464340209961,18.76997947692871,9.20724868774414
mps-uncap,0.6,13.38648796081543,19.436120986938477,8.513569831848145
mps-uncap,0.7,14.53089714050293,20.412683486938477,8.626103401184082
mps-uncap,0.1,18.96524429321289,21.651387214660645,11.78133487701416
mps-uncap,0.2,17.64655113220215,21.075725555419922,8.569598197937012
mps-uncap,0.3,17.38739013671875,19.67906951904297,11.257410049438477
mps-uncap,0.4,16.129493713378906,18.535852432250977,10.239720344543457
