mode,load,0_densenet169-8,1_efficientnet_b7-8,2_resnet101-4
mps-uncap,0.8,47.032213211059585,86.19391918182373,32.87596702575684
mps-uncap,0.9,85.8718872070312,162.60504722595215,67.71769523620607
mps-uncap,1.0,372.537636756897,450.2723217010498,179.4989585876465
mps-uncap,0.5,29.92496490478516,40.02981185913086,19.5915699005127
mps-uncap,0.6,31.616401672363285,45.50492763519287,21.52073383331299
mps-uncap,0.7,37.7384662628174,63.572597503662124,25.931644439697266
mps-uncap,0.1,25.28388500213623,29.17306423187256,12.711262702941895
mps-uncap,0.2,25.137472152709964,29.789733886718746,12.972545623779295
mps-uncap,0.3,27.446556091308597,32.15503692626953,17.50481128692627
mps-uncap,0.4,28.864908218383786,34.38568115234375,19.224214553833015
