mode,load,0_resnet101-8,1_resnet18-4,2_vgg13-2
mps-uncap,0.8,53.34012269973752,11.783494949340819,12.99595832824707
mps-uncap,0.9,117.76409387588502,32.04851150512678,24.745442867279163
mps-uncap,1.0,988.3800983428946,100.91601848602295,74.8082447052002
mps-uncap,0.5,22.040491104125977,7.1452379226684775,4.53827381134033
mps-uncap,0.6,22.133946418762225,8.761949539184553,6.005201339721673
mps-uncap,0.7,33.47137451171876,9.836726188659627,8.284974098205549
mps-uncap,0.1,10.498225688934333,2.9200530052185054,1.6196274757385256
mps-uncap,0.2,15.922355651855465,3.479785919189447,1.9482851028442327
mps-uncap,0.3,18.994307518005378,4.34967994689941,2.875471115112308
mps-uncap,0.4,19.848394393920902,6.164612770080559,3.9465665817260636
