mode,load,0_resnet101-8,1_resnet18-4,2_vgg13-2
mps-uncap,0.8,10.797619819641113,2.428293228149414,2.2542476654052734
mps-uncap,0.9,12.469649314880371,2.7167797088623047,2.469778060913086
mps-uncap,1.0,15.065312385559082,3.243684768676758,2.672433853149414
mps-uncap,0.5,10.22958755493164,2.8533935546875,1.9640922546386719
mps-uncap,0.6,9.657740592956543,2.741098403930664,2.009153366088867
mps-uncap,0.7,9.94873046875,2.5725364685058594,2.0971298217773438
mps-uncap,0.1,12.659192085266113,3.0107498168945312,1.8671751022338867
mps-uncap,0.2,12.347221374511719,2.7735233306884766,1.8208026885986328
mps-uncap,0.3,11.954545974731445,2.8285980224609375,1.8510818481445312
mps-uncap,0.4,11.19375228881836,2.8586387634277344,1.9154548645019531
