mode,load,0_resnet101-8,1_resnet18-4,2_vgg13-2
mps-uncap,0.8,109.33184623718262,30.154943466186523,34.82937812805176
mps-uncap,0.9,161.66043281555176,70.06359100341797,43.359994888305664
mps-uncap,1.0,1145.2107429504395,137.9387378692627,96.0991382598877
mps-uncap,0.5,42.19555854797363,16.07966423034668,12.393474578857422
mps-uncap,0.6,44.03400421142578,16.75891876220703,14.003992080688477
mps-uncap,0.7,65.27876853942871,22.124052047729492,16.729116439819336
mps-uncap,0.1,26.001930236816406,10.235786437988281,4.958152770996094
mps-uncap,0.2,36.248207092285156,9.559392929077148,6.166934967041016
mps-uncap,0.3,44.04187202453613,10.09058952331543,7.804632186889648
mps-uncap,0.4,40.33827781677246,17.696619033813477,12.764692306518555
