mode,load,0_densenet201-2,1_densenet201-2,2_densenet201-2,3_densenet201-2
mig,0.1,15.677460272083001,15.495016286546866,15.702637668349018,13.214611541957549
mig,0.2,31.225169757556827,32.65992602104765,32.69346319598347,24.77792637172578
mig,0.3,46.09346182331738,45.94283935234398,45.659837790495395,40.12898245257297
mig,0.4,62.71492353960787,65.26504946502065,64.79363951089222,52.79154724372118
mig,0.5,77.87668333222429,80.11931972122089,81.04054562879034,63.545986104139736
mig,0.6,94.79716469460783,95.82044977734776,94.92435966882742,80.68047515629597
mig,0.7,111.21140092173658,114.19808117109126,112.20483357871191,92.88498520505456
mig,0.8,124.66076847445032,126.13181721449138,129.67186135735196,108.78462905663095
mig,0.9,138.21534106371212,146.49586529017202,146.80261250245664,121.83419035322557
mig,1.0,155.5078213962809,162.51098669632762,159.99889799100288,131.24633759960892
