mode,load,0_densenet201-2,1_densenet201-2,2_densenet201-2,3_densenet201-2
mig,0.1,21.89040184020996,21.60787582397461,21.6139554977417,21.76535129547119
mig,0.2,20.665287971496582,20.515918731689453,20.337581634521484,21.358489990234375
mig,0.3,15.542864799499512,15.56396484375,15.704154968261719,17.11893081665039
mig,0.4,14.695882797241211,15.153646469116211,14.772653579711914,16.54207706451416
mig,0.5,14.751195907592773,15.281200408935547,14.984488487243652,16.65198802947998
mig,0.6,17.203688621520996,18.213748931884766,16.811847686767578,20.776987075805664
mig,0.7,22.321701049804688,22.924184799194336,21.655559539794922,24.644017219543457
mig,0.8,25.83467960357666,26.735782623291016,27.156829833984375,35.91609001159668
mig,0.9,36.50069236755371,45.94576358795166,52.23369598388672,69.70381736755371
mig,1.0,198.34113121032715,407.74059295654297,346.24266624450684,231.23955726623535
