mode,load,0_densenet201-2,1_densenet201-2,2_densenet201-2,3_densenet201-2
mig,0.1,31.902408599853516,31.766557693481445,29.220557212829593,32.72104263305664
mig,0.2,30.022859573364258,28.67629528045655,29.30929660797119,32.16562271118165
mig,0.3,27.11811065673828,29.813194274902344,28.287148475646976,29.54113483428955
mig,0.4,26.946973800659176,29.965877532958984,27.812719345092777,32.568860054016106
mig,0.5,30.386829376220703,34.45720672607422,32.692980766296394,35.54058074951172
mig,0.6,37.17551231384278,40.86055755615234,34.99174118041992,46.910715103149414
mig,0.7,53.11465263366699,58.9165210723877,49.30171966552735,55.281615257263184
mig,0.8,61.5487813949585,68.27707290649415,68.07565689086915,94.80528831481936
mig,0.9,96.88653945922852,154.1963815689087,164.8008346557617,181.32832050323486
mig,1.0,590.2750492095948,862.2580528259277,654.3638944625854,495.488977432251
