mode,load,0_densenet201-2,1_densenet201-2,2_densenet201-2,3_densenet201-2
mig,0.1,28.705787658691406,27.168750762939453,28.118658065795902,28.609371185302738
mig,0.2,21.61562442779541,21.64938449859619,21.695590019226074,22.206592559814453
mig,0.3,20.7439661026001,20.931673049926758,20.985960960388184,21.01898193359375
mig,0.4,15.227413177490234,15.283346176147461,14.94755744934082,16.908550262451172
mig,0.5,14.225006103515625,14.547109603881836,14.342570304870607,16.10243320465088
mig,0.6,13.768315315246582,13.970065116882324,13.76032829284668,15.754675865173338
mig,0.7,12.99428939819336,13.375282287597656,13.375377655029297,14.977598190307617
mig,0.8,13.094091415405273,12.755846977233887,12.603473663330078,14.900684356689453
mig,0.9,12.426137924194336,12.549519538879395,12.618780136108398,14.902353286743164
mig,1.0,12.754249572753906,12.305974960327148,12.549614906311035,14.870882034301758
