mode,load,0_densenet169-4,1_mobilenet_v3_large-16,2_squeezenet1_0-8
mps-uncap,0.8,192.46959686279297,43.749189376831026,11.699438095092773
mps-uncap,0.9,404.51679229736334,310.77308654785156,94.4744348526001
mps-uncap,1.0,10153.227257728577,6855.959415435791,428.3161640167237
mps-uncap,0.5,30.854296684265137,7.6668500900268555,4.199743270874023
mps-uncap,0.6,42.79780387878418,12.103605270385746,4.60691452026367
mps-uncap,0.7,64.87698554992676,21.19433879852295,7.218408584594727
mps-uncap,0.1,3.9825677871704523,6.276321411132806,0.7933378219604492
mps-uncap,0.2,13.9253854751587,7.8117370605468786,2.725744247436523
mps-uncap,0.3,15.2625322341919,7.812023162841797,2.9896259307861333
mps-uncap,0.4,21.236419677734375,7.35902786254883,3.3683300018310556
