mode,load,0_densenet169-4,1_mobilenet_v3_large-16,2_squeezenet1_0-8
mps-uncap,0.8,378.21036338806124,89.57797050476069,32.647895812988295
mps-uncap,0.9,677.686619758606,395.3162050247192,139.09968614578247
mps-uncap,1.0,11118.231990337372,7745.870466232302,521.1797976493835
mps-uncap,0.5,82.47512817382815,21.08608245849609,12.007641792297369
mps-uncap,0.6,107.24334716796885,32.64034986495974,12.537572383880606
mps-uncap,0.7,149.5945191383362,52.993166446685784,19.331541061401328
mps-uncap,0.1,47.9037094116211,25.220844745635986,8.629846572875975
mps-uncap,0.2,46.85855627059933,24.93666172027586,10.839905738830568
mps-uncap,0.3,50.84184885025023,23.4235954284668,10.353591442108156
mps-uncap,0.4,64.75887298583983,21.373522281646753,11.580371856689451
