mode,load,0_densenet169-4,1_mobilenet_v3_large-16,2_squeezenet1_0-8
mps-uncap,0.8,68.04704666137695,16.360998153686523,5.449056625366211
mps-uncap,0.9,113.33417892456055,166.75686836242676,27.648091316223145
mps-uncap,1.0,5652.856469154358,3519.8585987091064,262.3022794723511
mps-uncap,0.5,20.11692523956299,6.539702415466309,3.3788681030273438
mps-uncap,0.6,27.031421661376953,8.175492286682129,3.3730268478393555
mps-uncap,0.7,33.191561698913574,10.392308235168457,4.176855087280273
mps-uncap,0.1,20.638227462768555,11.266469955444336,4.113197326660156
mps-uncap,0.2,19.632935523986816,9.723901748657227,4.050731658935547
mps-uncap,0.3,19.083023071289062,7.626771926879883,3.573775291442871
mps-uncap,0.4,19.36054229736328,6.75809383392334,3.192901611328125
