mode,load,0_densenet169-4,1_mobilenet_v3_large-16,2_squeezenet1_0-8
mps-uncap,0.8,18.375635147094727,5.624055862426758,2.7458667755126953
mps-uncap,0.9,17.520427703857422,5.754232406616211,3.2227039337158203
mps-uncap,1.0,19.99688148498535,5.975246429443359,2.9963254928588867
mps-uncap,0.5,17.46547222137451,5.129337310791016,2.653360366821289
mps-uncap,0.6,17.595767974853516,5.222082138061523,2.560257911682129
mps-uncap,0.7,17.530083656311035,5.252361297607422,2.6433467864990234
mps-uncap,0.1,20.012855529785156,11.090397834777832,4.028677940368652
mps-uncap,0.2,18.84329319000244,8.773326873779297,3.9131641387939453
mps-uncap,0.3,18.031835556030273,5.930662155151367,3.0857324600219727
mps-uncap,0.4,17.591238021850586,5.366683006286621,2.9075145721435547
