mode,load,0_densenet169-4,1_mobilenet_v3_large-16,2_squeezenet1_0-8
mps-uncap,0.8,20.080995559692383,6.229209899902343,3.4542083740234375
mps-uncap,0.9,17.957258224487305,6.223154067993165,3.690481185913086
mps-uncap,1.0,21.1331844329834,6.332063674926758,3.506898880004883
mps-uncap,0.5,19.0798282623291,6.342887878417969,3.6661624908447266
mps-uncap,0.6,19.27638053894043,6.200551986694336,3.333568572998047
mps-uncap,0.7,19.655203819274902,6.174325942993164,3.4052371978759766
mps-uncap,0.1,31.020379066467285,11.65776252746582,4.342555999755859
mps-uncap,0.2,22.77946472167973,11.364126205444336,4.268407821655273
mps-uncap,0.3,19.833827018737793,8.905410766601562,4.015517234802246
mps-uncap,0.4,19.352126121520996,7.232570648193361,3.823423385620117
