mode,load,0_densenet169-4,1_mobilenet_v3_large-16,2_squeezenet1_0-8
mps-uncap,0.8,358.817491531372,83.85663986206053,29.71725463867189
mps-uncap,0.9,660.1566839218141,389.56357002258295,135.9379053115845
mps-uncap,1.0,11098.276093006132,7739.780349731447,518.0219316482543
mps-uncap,0.5,63.994204998016365,15.902426242828366,9.198915958404541
mps-uncap,0.6,88.20476531982423,27.238409519195557,9.584860801696765
mps-uncap,0.7,131.40175342559826,47.67092466354368,16.599016189575163
mps-uncap,0.1,26.2886261940003,15.131897926330568,4.4484376907348615
mps-uncap,0.2,27.755594253540032,16.520071029663082,6.951069831848146
mps-uncap,0.3,34.1101861000061,16.744518280029297,6.9808459281921404
mps-uncap,0.4,47.762441635131815,15.545158386230474,8.379049301147433
