mode,load,0_densenet169-4,1_mobilenet_v3_large-16,2_squeezenet1_0-8
mps-uncap,0.8,455.17683029174805,110.91971397399902,47.52993583679199
mps-uncap,0.9,701.3137340545654,418.2391166687012,152.94528007507324
mps-uncap,1.0,11319.30422782898,7905.008792877197,545.0038909912109
mps-uncap,0.5,90.6209945678711,28.598546981811523,14.419317245483398
mps-uncap,0.6,126.93572044372559,54.38590049743652,20.773887634277344
mps-uncap,0.7,176.27573013305664,64.14151191711426,37.4903678894043
mps-uncap,0.1,30.393123626708984,21.28911018371582,7.786273956298828
mps-uncap,0.2,34.157514572143555,23.98228645324707,11.342763900756836
mps-uncap,0.3,70.80554962158203,27.855396270751953,16.24894142150879
mps-uncap,0.4,96.75216674804688,27.622222900390625,14.360904693603516
