mode,load,0_densenet169-4,1_mobilenet_v3_large-16,2_squeezenet1_0-8
mps-uncap,0.8,49.57294464111328,10.867595672607422,2.5937557220458984
mps-uncap,0.9,95.70550918579102,161.06939315795898,24.403095245361328
mps-uncap,1.0,5632.003903388977,3513.7650966644287,259.4395875930786
mps-uncap,0.5,1.0946989059448242,0.26226043701171875,0.0247955322265625
mps-uncap,0.6,9.160518646240234,2.6537179946899414,0.4903078079223633
mps-uncap,0.7,15.455126762390137,4.9114227294921875,1.4410018920898438
mps-uncap,0.1,0.03516674041748047,0.030040740966796875,0.02956390380859375
mps-uncap,0.2,0.03218650817871094,0.0286102294921875,0.026941299438476562
mps-uncap,0.3,0.02765655517578125,0.023126602172851562,0.021696090698242188
mps-uncap,0.4,0.02765655517578125,0.021457672119140625,0.020503997802734375
