mode,load,0_densenet161-4,1_inception_v3-4,2_vgg19-16
mps-uncap,0.8,215.43577909469582,166.01294755935666,207.67301559448242
mps-uncap,0.9,742.6804304122924,205.6802439689635,831.8519115447998
mps-uncap,1.0,706.8071031570441,679.0773916244508,5451.912446022034
mps-uncap,0.5,46.85075283050516,29.708881378173814,48.953895568847685
mps-uncap,0.6,54.431219100952326,47.22729682922363,54.22300338745118
mps-uncap,0.7,133.44851255416876,58.55947494506833,104.08318758010863
mps-uncap,0.1,29.049353599548326,15.417873859405535,17.96211957931517
mps-uncap,0.2,26.799261569976807,19.16460990905763,17.16647148132327
mps-uncap,0.3,27.98785209655757,24.105930328369013,24.68705177307129
mps-uncap,0.4,40.010609626770005,20.889062881469727,33.19554328918447
