mode,load,0_densenet161-4,1_inception_v3-4,2_vgg19-16
mps-uncap,0.8,82.84354209899902,80.550742149353,89.63179588317871
mps-uncap,0.9,458.8942050933839,92.284607887268,586.7911577224733
mps-uncap,1.0,336.06677055358887,456.1192512512207,4721.803045272828
mps-uncap,0.5,16.08257293701172,10.691022872924803,19.191837310791023
mps-uncap,0.6,23.403644561767592,18.281507492065433,30.04288673400879
mps-uncap,0.7,49.32339191436768,22.94840812683107,51.057934761047385
mps-uncap,0.1,0.05431175231933594,0.05528926849365237,2.087330818176271
mps-uncap,0.2,7.772922515869141,0.07534027099609375,8.45789909362793
mps-uncap,0.3,3.65304946899419,7.528781890869141,11.785626411437988
mps-uncap,0.4,12.263011932373047,8.558511734008793,12.8631591796875
