mode,load,0_densenet161-4,1_inception_v3-4,2_vgg19-16
mps-uncap,0.8,16.21413230895996,8.468866348266602,11.688232421875
mps-uncap,0.9,16.501188278198242,8.550643920898438,11.802196502685547
mps-uncap,1.0,16.472578048706055,8.515119552612305,11.862039566040039
mps-uncap,0.5,16.47043228149414,8.526802062988281,11.651754379272461
mps-uncap,0.6,16.326189041137695,8.493661880493164,11.6729736328125
mps-uncap,0.7,16.023635864257812,8.496284484863281,11.758089065551758
mps-uncap,0.1,16.929149627685547,8.611202239990234,11.728525161743164
mps-uncap,0.2,16.498565673828125,8.624553680419922,11.682510375976562
mps-uncap,0.3,16.27326011657715,8.484363555908203,11.659860610961914
mps-uncap,0.4,16.054391860961914,8.62574577331543,11.605501174926758
