mode,load,0_densenet161-4,1_inception_v3-4,2_vgg19-16
mps-uncap,0.8,48.407912254333496,32.23526477813721,37.454843521118164
mps-uncap,0.9,119.80700492858887,40.18902778625488,99.44820404052734
mps-uncap,1.0,161.09895706176758,222.4065065383911,3073.4089612960815
mps-uncap,0.5,24.596095085144043,15.639305114746094,14.640569686889648
mps-uncap,0.6,32.44471549987793,19.9127197265625,18.860340118408203
mps-uncap,0.7,42.723774909973145,21.06952667236328,25.80130100250244
mps-uncap,0.1,30.320167541503906,19.12975311279297,13.525128364562988
mps-uncap,0.2,28.044700622558594,17.931222915649414,13.511419296264648
mps-uncap,0.3,23.73504638671875,16.080856323242188,13.650655746459961
mps-uncap,0.4,24.715900421142578,15.402078628540039,13.911962509155273
