mode,load,0_densenet161-4,1_inception_v3-4,2_vgg19-16
mps-uncap,0.8,267.2855854034424,228.377103805542,248.34275245666504
mps-uncap,0.9,854.7565937042236,272.6716995239258,896.9929218292236
mps-uncap,1.0,851.3317108154297,802.8814792633057,5515.827417373657
mps-uncap,0.5,77.25906372070312,55.18150329589844,109.32540893554688
mps-uncap,0.6,68.26663017272949,110.68391799926758,76.11870765686035
mps-uncap,0.7,223.00243377685547,102.34546661376953,142.85922050476074
mps-uncap,0.1,32.6688289642334,23.48494529724121,32.20200538635254
mps-uncap,0.2,40.04359245300293,20.25127410888672,41.43857955932617
mps-uncap,0.3,34.3022346496582,28.439760208129883,45.82071304321289
mps-uncap,0.4,52.96182632446289,35.09116172790527,66.87712669372559
