mode,load,0_densenet161-4,1_inception_v3-4,2_vgg19-16
mps-uncap,0.8,260.5487465858459,191.23249530792233,221.4443874359131
mps-uncap,0.9,799.7136402130126,228.90668630599973,845.4051756858826
mps-uncap,1.0,756.7501831054694,708.8576579093934,5466.166076660156
mps-uncap,0.5,89.03531789779636,47.88926124572753,62.81918048858648
mps-uncap,0.6,82.49775409698489,69.21551704406741,68.3338356018067
mps-uncap,0.7,187.73010253906259,82.47176170349121,117.84151315689085
mps-uncap,0.1,49.97311115264891,33.36846828460696,36.29786968231201
mps-uncap,0.2,49.5377779006958,38.6214017868042,30.91297149658204
mps-uncap,0.3,48.13143730163573,42.990732192993136,38.25187683105469
mps-uncap,0.4,72.63804435729975,36.56604766845704,46.12188339233396
