mode,load,0_efficientnet_b7-32,1_mobilenet_v2-2,2_vgg19-8
mps-uncap,0.6,77.55422592163086,9.494781494140627,15.264511108398438
mig,0.6,111.54794692993164,4.399681091308595,23.16286563873291
mps-uncap,0.7,79.53705787658693,9.92550849914551,16.62507057189941
mig,0.7,111.64059638977052,4.315614700317383,23.173046112060547
mps-uncap,0.8,84.5259428024292,11.096763610839844,17.14498996734619
mig,0.8,111.8159294128418,4.274940490722656,23.189401626586914
mps-uncap,0.9,86.4720344543457,12.291264533996586,17.493677139282227
mig,0.9,111.80877685546875,4.199743270874023,23.19166660308838
mps-uncap,1.0,91.87822341918945,13.657712936401365,18.01137924194336
mig,1.0,112.00077533721924,4.24957275390625,23.1717586517334
mps-uncap,1.1,96.66619300842285,14.6237850189209,18.20509433746338
mig,1.1,112.12711334228516,4.173994064331055,23.209118843078613
mps-uncap,1.2,97.66011238098145,16.165757179260254,18.437671661376953
mig,1.2,111.96432113647461,4.250526428222656,23.152589797973633
mps-uncap,1.3,98.99935722351074,18.590307235717784,18.627357482910156
mig,1.3,112.21520900726318,4.2400360107421875,23.168039321899414
