mode,load,0_efficientnet_b7-32,1_mobilenet_v2-2,2_vgg19-8
mps-uncap,0.6,0.034809112548828125,12.108802795410156,0.018596649169921875
mig,0.6,67.96717643737793,1.7222166061401367,9.82522964477539
mps-uncap,0.7,0.030994415283203125,96.86017036437988,0.017404556274414062
mig,0.7,89.59197998046875,3.121614456176758,16.817331314086914
mps-uncap,0.8,0.030040740966796875,6008.076071739197,0.017881393432617188
mig,0.8,133.5742473602295,4.540443420410156,23.71048927307129
mps-uncap,0.9,25.482654571533203,13170.913219451904,0.018596649169921875
mig,0.9,646.4014053344727,12.737274169921875,64.65768814086914
mps-uncap,1.0,52.536964416503906,20013.90790939331,0.40602684020996094
mig,1.0,365.6884431838989,961.5359306335449,978.5339832305908
mps-uncap,1.1,94.69366073608398,25035.630702972412,3.867506980895996
mig,1.1,9017.808198928833,3345.9478616714478,5349.878311157227
mps-uncap,1.2,160.86935997009277,27952.3708820343,8.251190185546875
mig,1.2,7974.898338317871,8092.046499252319,5682.926177978516
mps-uncap,1.3,1607.479214668274,29926.83506011963,14.012575149536133
mig,1.3,9733.1303358078,9699.488639831543,10268.823146820068
