mode,load,0_efficientnet_b7-32,1_mobilenet_v2-2,2_vgg19-8
mps-uncap,0.6,70.4033374786377,17.941713333129883,8.97526741027832
mig,0.6,178.39312553405762,5.840659141540527,32.48119354248047
mps-uncap,0.7,74.13816452026367,102.88834571838379,10.64443588256836
mig,0.7,200.80232620239258,7.20977783203125,39.48378562927246
mps-uncap,0.8,80.8953046798706,6013.289451599121,11.543035507202148
mig,0.8,244.78530883789062,8.640766143798828,46.425819396972656
mps-uncap,0.9,97.1071720123291,13185.302257537842,13.061285018920898
mig,0.9,756.5069198608398,16.78466796875,87.23759651184082
mps-uncap,1.0,126.60336494445801,20032.61947631836,15.892982482910156
mig,1.0,476.95231437683105,965.6839370727539,1001.3892650604248
mps-uncap,1.1,172.1639633178711,25040.0333404541,18.054485321044922
mig,1.1,9129.420042037964,3349.957227706909,5373.273491859436
mps-uncap,1.2,238.38543891906738,27956.52139186859,20.91360092163086
mig,1.2,8086.513996124268,8096.133708953857,5705.835700035095
mps-uncap,1.3,1698.9330053329468,29932.716608047485,27.379512786865234
mig,1.3,9844.339847564697,9703.577280044556,10291.709899902344
