mode,load,0_efficientnet_b7-32,1_mobilenet_v2-2,2_vgg19-8
mps-uncap,0.6,53.47275733947754,4.103899002075195,6.516456604003906
mig,0.6,108.00361633300781,3.97491455078125,22.11165428161621
mps-uncap,0.7,53.52902412414551,3.9825439453125,6.569862365722656
mig,0.7,108.00695419311523,4.001140594482422,22.087812423706055
mps-uncap,0.8,53.8175106048584,4.110574722290039,6.824016571044922
mig,0.8,108.23440551757812,3.996133804321289,22.066593170166016
mps-uncap,0.9,53.70950698852539,15.974283218383789,6.812334060668945
mig,0.9,108.10208320617676,3.9658546447753906,22.135257720947266
mps-uncap,1.0,54.20875549316406,14.036893844604492,6.859064102172852
mig,1.0,107.99980163574219,4.108428955078125,22.155284881591797
mps-uncap,1.1,53.89070510864258,8.754491806030273,6.834983825683594
mig,1.1,112.3199462890625,4.081010818481445,24.089813232421875
mps-uncap,1.2,54.1987419128418,11.967182159423828,6.90770149230957
mig,1.2,108.61992835998535,4.17017936706543,22.5067138671875
mps-uncap,1.3,55.86671829223633,12.486934661865234,6.884574890136719
mig,1.3,107.95116424560547,4.109382629394531,22.277355194091797
