mode,load,0_densenet161-2,1_densenet201-16,2_efficientnet_b6-8
mps-uncap,0.8,47.19133377075197,93.81508827209473,74.25403594970703
mps-uncap,0.9,109.2683076858521,185.94856262207034,142.56525039672852
mps-uncap,1.0,234.30876731872561,250.19369125366208,681.2926530838014
mps-uncap,0.5,29.091453552246094,39.327192306518555,33.623671531677246
mps-uncap,0.6,29.18620109558105,51.159572601318374,44.717550277709954
mps-uncap,0.7,42.61693954467774,68.70841979980469,49.775147438049316
mps-uncap,0.1,26.195096969604492,32.418012619018555,27.8902530670166
mps-uncap,0.2,26.00679397583008,31.531381607055668,27.508497238159187
mps-uncap,0.3,28.085803985595707,31.44459724426269,28.54268550872803
mps-uncap,0.4,27.109384536743164,32.74433612823486,28.938865661621097
