mode,load,0_densenet161-2,1_densenet201-16,2_efficientnet_b6-8
mps-uncap,0.8,83.28580856323242,233.62040519714355,182.63769149780273
mps-uncap,0.9,245.49436569213867,457.17740058898926,327.34155654907227
mps-uncap,1.0,585.660457611084,402.79340744018555,872.708797454834
mps-uncap,0.5,47.52922058105469,72.97515869140625,97.67746925354004
mps-uncap,0.6,54.18586730957031,76.66230201721191,86.35187149047852
mps-uncap,0.7,107.9702377319336,150.70033073425293,106.20689392089844
mps-uncap,0.1,20.847320556640625,36.68069839477539,26.655912399291992
mps-uncap,0.2,26.193857192993164,37.92738914489746,68.2210922241211
mps-uncap,0.3,44.69585418701172,46.30875587463379,44.974565505981445
mps-uncap,0.4,40.38429260253906,43.67780685424805,48.03967475891113
