mode,load,0_densenet161-2,1_densenet201-16,2_efficientnet_b6-8
mps-uncap,0.8,5.074977874755859,15.174627304077148,11.671781539916992
mps-uncap,0.9,20.255446434020996,38.72799873352051,34.87420082092285
mps-uncap,1.0,52.09040641784668,82.6871395111084,307.00838565826416
mps-uncap,0.5,0.0476837158203125,0.05817413330078125,0.051021575927734375
mps-uncap,0.6,0.048160552978515625,0.05888938903808594,0.058650970458984375
mps-uncap,0.7,0.8745193481445312,4.354596138000488,2.804279327392578
mps-uncap,0.1,0.06341934204101562,0.061511993408203125,0.061511993408203125
mps-uncap,0.2,0.05817413330078125,0.058650970458984375,0.058650970458984375
mps-uncap,0.3,0.05650520324707031,0.05841255187988281,0.05793571472167969
mps-uncap,0.4,0.04982948303222656,0.048279762268066406,0.049591064453125
