mode,load,0_densenet161-2,1_densenet201-16,2_efficientnet_b6-8
mps-uncap,0.8,14.534473419189453,25.461435317993164,18.971800804138184
mps-uncap,0.9,18.6920166015625,26.36575698852539,20.481586456298828
mps-uncap,1.0,19.93083953857422,26.775121688842773,21.429777145385742
mps-uncap,0.5,13.349056243896484,18.795013427734375,14.783859252929688
mps-uncap,0.6,13.045549392700195,20.756006240844727,15.367269515991211
mps-uncap,0.7,13.63229751586914,22.930026054382324,16.925334930419922
mps-uncap,0.1,23.146867752075195,22.059917449951172,23.218393325805664
mps-uncap,0.2,17.26818084716797,21.37577533721924,18.045902252197266
mps-uncap,0.3,16.96908473968506,20.862102508544922,17.17960834503174
mps-uncap,0.4,15.773177146911621,19.282102584838867,16.518831253051758
