mode,load,0_densenet161-2,1_densenet201-16,2_efficientnet_b6-8
mps-uncap,0.8,20.672154426574707,29.80256080627441,22.501683235168457
mps-uncap,0.9,21.5438175201416,28.582868576049805,22.94715642929077
mps-uncap,1.0,21.70030117034912,28.811607360839844,23.048558235168457
mps-uncap,0.5,22.023439407348626,27.55199432373047,22.19310998916626
mps-uncap,0.6,19.876914024353024,29.13315773010254,22.1895694732666
mps-uncap,0.7,21.33678913116455,29.95391607284546,21.38708353042603
mps-uncap,0.1,26.438331604003906,32.6387882232666,28.005037307739258
mps-uncap,0.2,25.95371723175049,32.19162225723266,27.57215976715088
mps-uncap,0.3,26.47951364517212,28.546047210693356,26.03477716445923
mps-uncap,0.4,23.43541383743286,27.043166160583496,22.657175064086914
