mode,load,0_densenet161-2,1_densenet201-16,2_efficientnet_b6-8
mps-uncap,0.8,18.84307861328125,28.385400772094727,21.718859672546387
mps-uncap,0.9,20.813608169555664,27.740812301635742,22.38333225250244
mps-uncap,1.0,21.083784103393555,28.020668029785156,22.567319869995117
mps-uncap,0.5,18.48850250244141,25.453710556030273,20.042967796325684
mps-uncap,0.6,18.065214157104492,27.21238136291504,20.773601531982422
mps-uncap,0.7,20.08676528930664,28.2651424407959,20.32945156097412
mps-uncap,0.1,25.5852222442627,30.022859573364258,26.03206634521485
mps-uncap,0.2,23.411560058593754,28.65455150604248,24.353694915771484
mps-uncap,0.3,22.984647750854492,25.095033645629883,20.811820030212402
mps-uncap,0.4,18.425583839416504,24.593305587768555,19.98276710510254
