mode,load,0_mobilenet_v2-32,1_resnet101-32,2_vgg19-32
mps-uncap,0.8,35.11824607849121,95.05586624145508,28.806567192077637
mps-uncap,0.9,36.49716377258301,104.58025932312012,30.33013343811035
mps-uncap,1.0,40.212154388427734,105.39131164550781,31.20255470275879
mps-uncap,0.5,24.489784240722656,64.80896472930908,26.271820068359375
mps-uncap,0.6,31.12483024597168,82.918381690979,27.637839317321777
mps-uncap,0.7,33.640575408935554,90.83065986633301,28.210926055908207
mps-uncap,0.1,6.903553009033204,29.33511734008791,20.617246627807617
mps-uncap,0.2,12.941408157348691,37.02518939971924,23.03338050842285
mps-uncap,0.3,22.09041118621826,40.623927116394036,24.121952056884773
mps-uncap,0.4,23.614788055419922,54.51297760009766,24.988770484924316
