mode,load,0_mobilenet_v2-32,1_resnet101-32,2_vgg19-32
mps-uncap,0.8,0.058650970458984375,0.06079673767089844,13.620257377624512
mps-uncap,0.9,15.733718872070312,45.01843452453613,54.65555191040039
mps-uncap,1.0,249.4434118270874,326.007604598999,448.2862949371338
mps-uncap,0.5,0.057697296142578125,0.059604644775390625,0.05745887756347656
mps-uncap,0.6,0.05459785461425781,0.058650970458984375,0.06330013275146484
mps-uncap,0.7,0.05650520324707031,0.059604644775390625,11.177778244018555
mps-uncap,0.1,0.06270408630371094,0.05888938903808594,0.06031990051269531
mps-uncap,0.2,0.06008148193359375,0.06198883056640625,0.05984306335449219
mps-uncap,0.3,0.05936622619628906,0.060558319091796875,0.05936622619628906
mps-uncap,0.4,0.05817413330078125,0.05888938903808594,0.05841255187988281
