mode,load,0_mobilenet_v2-32,1_resnet101-32,2_vgg19-32
mps-uncap,0.8,24.167776107788086,71.0219144821167,37.98043727874756
mps-uncap,0.9,42.188405990600586,130.8755874633789,81.1922550201416
mps-uncap,1.0,284.9034070968628,415.1036739349365,475.8155345916748
mps-uncap,0.5,9.199857711791992,35.305023193359375,23.793458938598633
mps-uncap,0.6,13.120651245117188,40.38500785827637,26.746153831481934
mps-uncap,0.7,20.42078971862793,60.09936332702637,35.56489944458008
mps-uncap,0.1,6.018519401550293,18.027544021606445,20.299911499023438
mps-uncap,0.2,6.170988082885742,18.132567405700684,20.299434661865234
mps-uncap,0.3,5.978107452392578,18.488764762878418,20.507335662841797
mps-uncap,0.4,6.254673004150391,22.124052047729492,22.675156593322754
