mode,load,0_mobilenet_v2-32,1_resnet101-32,2_vgg19-32
mps-uncap,0.8,235.67605018615723,439.2986297607422,200.0443935394287
mps-uncap,0.9,353.38687896728516,794.5413589477539,620.6941604614258
mps-uncap,1.0,1646.3916301727295,1699.498176574707,1411.8504524230957
mps-uncap,0.5,64.29409980773926,209.6562385559082,118.92509460449219
mps-uncap,0.6,244.8892593383789,253.45206260681152,170.72296142578125
mps-uncap,0.7,136.5346908569336,337.5270366668701,260.927677154541
mps-uncap,0.1,39.31236267089844,70.97887992858887,52.750349044799805
mps-uncap,0.2,52.910566329956055,82.07106590270996,63.338279724121094
mps-uncap,0.3,41.3515567779541,92.86952018737793,109.11035537719727
mps-uncap,0.4,64.33820724487305,106.79030418395996,96.89879417419434
