mode,load,0_mobilenet_v2-32,1_resnet101-32,2_vgg19-32
mps-uncap,0.8,42.2103214263916,103.3435320854187,31.67811632156372
mps-uncap,0.9,41.85195446014404,108.13884735107419,32.267866134643555
mps-uncap,1.0,44.79086399078369,108.8290786743164,32.28611946105957
mps-uncap,0.5,36.685466766357415,88.80814313888554,30.1954984664917
mps-uncap,0.6,38.644757270812974,97.79557228088382,30.776476860046387
mps-uncap,0.7,41.689300537109375,100.70088386535645,31.187925338745117
mps-uncap,0.1,28.324930667877084,67.26040840148923,26.46243572235107
mps-uncap,0.2,24.06715393066406,56.403861045837395,26.227235794067383
mps-uncap,0.3,31.631250381469723,77.32046127319325,28.553056716918945
mps-uncap,0.4,32.3873090744019,86.52487754821776,28.74980211257935
