mode,load,0_densenet121-16,1_densenet121-16
mig,0.1,106.0164707606701,121.15100243470911
mig,0.2,198.6198999590169,229.89372943011134
mig,0.3,304.3048197218223,348.9358620078754
mig,0.4,397.69675743723155,436.24641400592856
mig,0.5,522.9988550518982,570.703584232518
mig,0.6,609.5986168799919,663.0194557920923
mig,0.7,696.2782536583836,789.8549225295241
mig,0.8,801.4532509051835,908.0927314717204
mig,0.9,896.463823773835,1038.823086552057
mig,1.0,1012.8529706606771,1145.125242133325
