mode,load,0_densenet201-16,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,0.8,16.160249710083008,2.724885940551758,0.9796619415283203
mps-uncap,0.9,16.77870750427246,2.7244091033935547,1.0004043579101562
mps-uncap,1.0,19.628524780273438,2.74658203125,1.0421276092529297
mps-uncap,0.5,15.772342681884766,2.7277469635009766,1.005411148071289
mps-uncap,0.6,16.09015464782715,2.7396678924560547,0.9977817535400391
mps-uncap,0.7,15.9759521484375,2.7244091033935547,0.9772777557373047
mps-uncap,0.1,15.782833099365234,2.736806869506836,1.020669937133789
mps-uncap,0.2,15.98978042602539,2.751588821411133,1.0035037994384766
mps-uncap,0.3,15.776872634887695,2.7337074279785156,0.9911060333251953
mps-uncap,0.4,15.760421752929688,2.731800079345703,0.9908676147460938
